signal_date,entry_date,exit_date,basket,top1,top2,top1_score,top2_score,margin,top1_weight,top2_weight
2026-05-29,2026-06-01,2026-07-01,211,USL,TUR,0.9932885906040269,0.8993288590604027,0.09395973154362414,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,212,USL,EWZ,0.9932885906040269,0.912751677852349,0.08053691275167785,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,213,DBO,GDX,0.9664429530201343,0.9261744966442953,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,214,GDXJ,SOXX,0.9463087248322147,0.87248322147651,0.0738255033557047,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,215,USO,UNG,0.9731543624161074,0.959731543624161,0.0134228187919464,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,216,GSG,PPLT,0.9865771812080537,0.9395973154362416,0.046979865771812124,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,217,UNG,MTUM,0.959731543624161,0.8590604026845637,0.10067114093959728,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,218,GSG,GDXJ,0.9865771812080537,0.9463087248322147,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,219,USO,PALL,0.9731543624161074,0.9194630872483222,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,220,DBO,GDX,0.9664429530201343,0.9261744966442953,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,221,USL,DBO,0.9932885906040269,0.9664429530201343,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,222,EZA,PALL,0.9798657718120806,0.9194630872483222,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,223,USL,COMT,0.9932885906040269,0.9328859060402684,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,224,UNG,PPLT,0.959731543624161,0.9395973154362416,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,225,BNO,KWEB,1.0,0.8657718120805369,0.13422818791946312,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,226,PPLT,COMT,0.9395973154362416,0.9328859060402684,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,227,BNO,EWK,1.0,0.8389261744966443,0.1610738255033557,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,228,GSG,DBO,0.9865771812080537,0.9664429530201343,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,229,COMT,XLE,0.9328859060402684,0.9060402684563759,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,230,UNG,PPLT,0.959731543624161,0.9395973154362416,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,231,GSG,UNG,0.9865771812080537,0.959731543624161,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,232,PPLT,COMT,0.9395973154362416,0.9328859060402684,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,233,BNO,UNG,1.0,0.959731543624161,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,234,USO,COMT,0.9731543624161074,0.9328859060402684,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,235,EZA,PPLT,0.9798657718120806,0.9395973154362416,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,236,USL,UNG,0.9932885906040269,0.959731543624161,0.033557046979865834,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,237,EZA,GDX,0.9798657718120806,0.9261744966442953,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,238,UNG,GDXJ,0.959731543624161,0.9463087248322147,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,239,USL,USO,0.9932885906040269,0.9731543624161074,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,240,USL,GSG,0.9932885906040269,0.9865771812080537,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,241,IGV,SOXX,0.8791946308724832,0.87248322147651,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,242,PPLT,GDX,0.9395973154362416,0.9261744966442953,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,243,XLE,TAN,0.9060402684563759,0.8859060402684564,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,244,UNG,HACK,0.959731543624161,0.9530201342281879,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,245,DBO,COMT,0.9664429530201343,0.9328859060402684,0.033557046979865834,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,246,UNG,KWEB,0.959731543624161,0.8657718120805369,0.09395973154362414,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,247,USO,GDXJ,0.9731543624161074,0.9463087248322147,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,248,BNO,USL,1.0,0.9932885906040269,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,249,GSG,DBO,0.9865771812080537,0.9664429530201343,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,250,HACK,GDX,0.9530201342281879,0.9261744966442953,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,251,EZA,HACK,0.9798657718120806,0.9530201342281879,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,252,USL,SMH,0.9932885906040269,0.8322147651006712,0.1610738255033557,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,253,GSG,COMT,0.9865771812080537,0.9328859060402684,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,254,GSG,USO,0.9865771812080537,0.9731543624161074,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,255,EZA,USO,0.9798657718120806,0.9731543624161074,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,256,BNO,PPLT,1.0,0.9395973154362416,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,257,USL,UNG,0.9932885906040269,0.959731543624161,0.033557046979865834,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,258,GSG,USO,0.9865771812080537,0.9731543624161074,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,259,USL,GSG,0.9932885906040269,0.9865771812080537,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,260,PALL,TUR,0.9194630872483222,0.8993288590604027,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,261,COMT,THD,0.9328859060402684,0.785234899328859,0.1476510067114094,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,262,DBO,GDXJ,0.9664429530201343,0.9463087248322147,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,263,COMT,EWZ,0.9328859060402684,0.912751677852349,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,264,BNO,USL,1.0,0.9932885906040269,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,265,GSG,EZA,0.9865771812080537,0.9798657718120806,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,266,GSG,DBO,0.9865771812080537,0.9664429530201343,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,267,COMT,MTUM,0.9328859060402684,0.8590604026845637,0.0738255033557047,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,268,BNO,PPLT,1.0,0.9395973154362416,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,269,BNO,GSG,1.0,0.9865771812080537,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,270,USL,USO,0.9932885906040269,0.9731543624161074,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,271,USO,UNG,0.9731543624161074,0.959731543624161,0.0134228187919464,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,272,USO,UNG,0.9731543624161074,0.959731543624161,0.0134228187919464,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,273,UNG,HACK,0.959731543624161,0.9530201342281879,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,274,GDX,MTUM,0.9261744966442953,0.8590604026845637,0.06711409395973156,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,275,BNO,EZA,1.0,0.9798657718120806,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,276,BNO,HACK,1.0,0.9530201342281879,0.046979865771812124,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,277,UNG,HACK,0.959731543624161,0.9530201342281879,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,278,USO,PPLT,0.9731543624161074,0.9395973154362416,0.033557046979865834,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,279,GSG,USO,0.9865771812080537,0.9731543624161074,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,280,DBO,HACK,0.9664429530201343,0.9530201342281879,0.0134228187919464,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,281,USL,USO,0.9932885906040269,0.9731543624161074,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,282,GSG,HACK,0.9865771812080537,0.9530201342281879,0.033557046979865834,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,283,GSG,UNG,0.9865771812080537,0.959731543624161,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,284,EZA,USO,0.9798657718120806,0.9731543624161074,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,285,USO,DBO,0.9731543624161074,0.9664429530201343,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,286,DBO,UNG,0.9664429530201343,0.959731543624161,0.006711409395973256,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,287,PPLT,TAN,0.9395973154362416,0.8859060402684564,0.05369127516778516,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,288,DBO,GDXJ,0.9664429530201343,0.9463087248322147,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,289,BNO,EWZ,1.0,0.912751677852349,0.08724832214765099,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,290,UNG,IGV,0.959731543624161,0.8791946308724832,0.08053691275167785,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,291,GSG,USO,0.9865771812080537,0.9731543624161074,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,292,BNO,GDXJ,1.0,0.9463087248322147,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,293,USL,DBO,0.9932885906040269,0.9664429530201343,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,294,GSG,URA,0.9865771812080537,0.8523489932885906,0.13422818791946312,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,295,HACK,GDXJ,0.9530201342281879,0.9463087248322147,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,296,GSG,EZA,0.9865771812080537,0.9798657718120806,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,297,GSG,EZA,0.9865771812080537,0.9798657718120806,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,298,GSG,GDXJ,0.9865771812080537,0.9463087248322147,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,299,EZA,DBO,0.9798657718120806,0.9664429530201343,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,300,BNO,PPLT,1.0,0.9395973154362416,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,301,GDX,EWZ,0.9261744966442953,0.912751677852349,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,302,USO,URA,0.9731543624161074,0.8523489932885906,0.12080536912751683,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,303,DBO,PPLT,0.9664429530201343,0.9395973154362416,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,304,COMT,GDX,0.9328859060402684,0.9261744966442953,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,305,PALL,TUR,0.9194630872483222,0.8993288590604027,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,306,GSG,UNG,0.9865771812080537,0.959731543624161,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,307,BNO,TAN,1.0,0.8859060402684564,0.11409395973154357,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,308,GDXJ,PALL,0.9463087248322147,0.9194630872483222,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,309,USO,HACK,0.9731543624161074,0.9530201342281879,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,310,XLE,EWN,0.9060402684563759,0.8456375838926175,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,311,USO,PPLT,0.9731543624161074,0.9395973154362416,0.033557046979865834,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,312,BNO,USL,1.0,0.9932885906040269,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,313,GDX,XLE,0.9261744966442953,0.9060402684563759,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,314,EZA,USO,0.9798657718120806,0.9731543624161074,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,315,EZA,UNG,0.9798657718120806,0.959731543624161,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,316,USL,PPLT,0.9932885906040269,0.9395973154362416,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,317,UNG,GDXJ,0.959731543624161,0.9463087248322147,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,318,COMT,EWZ,0.9328859060402684,0.912751677852349,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,319,DBO,GDX,0.9664429530201343,0.9261744966442953,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,320,USL,DBO,0.9932885906040269,0.9664429530201343,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,321,GDXJ,SOXX,0.9463087248322147,0.87248322147651,0.0738255033557047,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,322,BNO,USL,1.0,0.9932885906040269,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,323,GSG,COMT,0.9865771812080537,0.9328859060402684,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,324,DBO,IGV,0.9664429530201343,0.8791946308724832,0.0872483221476511,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,325,TAN,KWEB,0.8859060402684564,0.8657718120805369,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,326,GSG,DBO,0.9865771812080537,0.9664429530201343,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,327,GDX,TAN,0.9261744966442953,0.8859060402684564,0.04026845637583887,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,328,USL,USO,0.9932885906040269,0.9731543624161074,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,329,EZA,DBO,0.9798657718120806,0.9664429530201343,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,330,BNO,IGV,1.0,0.8791946308724832,0.12080536912751683,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,331,USO,TAN,0.9731543624161074,0.8859060402684564,0.08724832214765099,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,332,BNO,EZA,1.0,0.9798657718120806,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,333,DBO,PALL,0.9664429530201343,0.9194630872483222,0.046979865771812124,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,334,USO,PALL,0.9731543624161074,0.9194630872483222,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,335,BNO,EZA,1.0,0.9798657718120806,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,336,USL,GDXJ,0.9932885906040269,0.9463087248322147,0.046979865771812124,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,337,PPLT,COMT,0.9395973154362416,0.9328859060402684,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,338,USL,COMT,0.9932885906040269,0.9328859060402684,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,339,DBO,HACK,0.9664429530201343,0.9530201342281879,0.0134228187919464,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,340,BNO,GDX,1.0,0.9261744966442953,0.0738255033557047,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,341,USL,PPLT,0.9932885906040269,0.9395973154362416,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,342,USL,DBO,0.9932885906040269,0.9664429530201343,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,343,GSG,TAN,0.9865771812080537,0.8859060402684564,0.10067114093959728,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,344,HACK,PALL,0.9530201342281879,0.9194630872483222,0.03355704697986572,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,345,DBO,COMT,0.9664429530201343,0.9328859060402684,0.033557046979865834,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,346,DBO,HACK,0.9664429530201343,0.9530201342281879,0.0134228187919464,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,347,USL,GDXJ,0.9932885906040269,0.9463087248322147,0.046979865771812124,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,348,GSG,GDXJ,0.9865771812080537,0.9463087248322147,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,349,USL,UNG,0.9932885906040269,0.959731543624161,0.033557046979865834,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,350,UNG,HACK,0.959731543624161,0.9530201342281879,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,351,UNG,GDXJ,0.959731543624161,0.9463087248322147,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,352,GSG,DBO,0.9865771812080537,0.9664429530201343,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,353,UNG,PPLT,0.959731543624161,0.9395973154362416,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,354,GDXJ,PPLT,0.9463087248322147,0.9395973154362416,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,355,USL,COMT,0.9932885906040269,0.9328859060402684,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,356,GDXJ,EWY,0.9463087248322147,0.8926174496644296,0.05369127516778516,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,357,GSG,COMT,0.9865771812080537,0.9328859060402684,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,358,GSG,COMT,0.9865771812080537,0.9328859060402684,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,359,GSG,EWY,0.9865771812080537,0.8926174496644296,0.09395973154362414,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,360,GDXJ,COMT,0.9463087248322147,0.9328859060402684,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,361,EZA,HACK,0.9798657718120806,0.9530201342281879,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,362,USL,URA,0.9932885906040269,0.8523489932885906,0.14093959731543626,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,363,PPLT,GDX,0.9395973154362416,0.9261744966442953,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,364,USO,GDX,0.9731543624161074,0.9261744966442953,0.046979865771812124,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,365,USL,HACK,0.9932885906040269,0.9530201342281879,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,366,DBO,UNG,0.9664429530201343,0.959731543624161,0.006711409395973256,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,367,TUR,DBC,0.8993288590604027,0.825503355704698,0.0738255033557047,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,368,BNO,TUR,1.0,0.8993288590604027,0.10067114093959728,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,369,USO,TUR,0.9731543624161074,0.8993288590604027,0.0738255033557047,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,370,DBO,TUR,0.9664429530201343,0.8993288590604027,0.06711409395973156,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,371,USL,PPLT,0.9932885906040269,0.9395973154362416,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,372,DBO,GDXJ,0.9664429530201343,0.9463087248322147,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,373,EZA,HACK,0.9798657718120806,0.9530201342281879,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,374,UNG,XLK,0.959731543624161,0.8120805369127517,0.1476510067114093,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,375,GDX,KWEB,0.9261744966442953,0.8657718120805369,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,376,COMT,GDX,0.9328859060402684,0.9261744966442953,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,377,BNO,USL,1.0,0.9932885906040269,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,378,EZA,USO,0.9798657718120806,0.9731543624161074,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,379,BNO,PPLT,1.0,0.9395973154362416,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,380,GDX,TAN,0.9261744966442953,0.8859060402684564,0.04026845637583887,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,381,BNO,GDXJ,1.0,0.9463087248322147,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,382,GDXJ,IGV,0.9463087248322147,0.8791946308724832,0.06711409395973156,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,383,USO,EWZ,0.9731543624161074,0.912751677852349,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,384,USL,EZA,0.9932885906040269,0.9798657718120806,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,385,GSG,EWZ,0.9865771812080537,0.912751677852349,0.0738255033557047,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,386,DBO,PPLT,0.9664429530201343,0.9395973154362416,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,387,PPLT,TUR,0.9395973154362416,0.8993288590604027,0.04026845637583887,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,388,PPLT,XLE,0.9395973154362416,0.9060402684563759,0.03355704697986572,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,389,EZA,HACK,0.9798657718120806,0.9530201342281879,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,390,BNO,PALL,1.0,0.9194630872483222,0.08053691275167785,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,391,EWY,IGV,0.8926174496644296,0.8791946308724832,0.0134228187919464,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,392,GSG,PPLT,0.9865771812080537,0.9395973154362416,0.046979865771812124,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,393,GDX,PALL,0.9261744966442953,0.9194630872483222,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,394,GSG,UNG,0.9865771812080537,0.959731543624161,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,395,GSG,EZA,0.9865771812080537,0.9798657718120806,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,396,PALL,EWY,0.9194630872483222,0.8926174496644296,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,397,USO,COMT,0.9731543624161074,0.9328859060402684,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,398,PPLT,GDX,0.9395973154362416,0.9261744966442953,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,399,GSG,EZA,0.9865771812080537,0.9798657718120806,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,400,USL,PPLT,0.9932885906040269,0.9395973154362416,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,401,EZA,UNG,0.9798657718120806,0.959731543624161,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,402,EZA,PPLT,0.9798657718120806,0.9395973154362416,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,403,BNO,SOXX,1.0,0.87248322147651,0.12751677852348997,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,404,EZA,UNG,0.9798657718120806,0.959731543624161,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,405,GDXJ,GDX,0.9463087248322147,0.9261744966442953,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,406,USO,PPLT,0.9731543624161074,0.9395973154362416,0.033557046979865834,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,407,GSG,EZA,0.9865771812080537,0.9798657718120806,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,408,USL,GDX,0.9932885906040269,0.9261744966442953,0.06711409395973156,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,409,BNO,DBO,1.0,0.9664429530201343,0.03355704697986572,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,410,EZA,USO,0.9798657718120806,0.9731543624161074,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,411,COMT,TAN,0.9328859060402684,0.8859060402684564,0.04697986577181201,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,412,GSG,EZA,0.9865771812080537,0.9798657718120806,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,413,EZA,UNG,0.9798657718120806,0.959731543624161,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,414,USL,EWZ,0.9932885906040269,0.912751677852349,0.08053691275167785,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,415,USL,GSG,0.9932885906040269,0.9865771812080537,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,416,BNO,GDX,1.0,0.9261744966442953,0.0738255033557047,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,417,BNO,EZA,1.0,0.9798657718120806,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,418,BNO,PPLT,1.0,0.9395973154362416,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,419,BNO,DBO,1.0,0.9664429530201343,0.03355704697986572,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,420,UNG,COMT,0.959731543624161,0.9328859060402684,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,421,GSG,UNG,0.9865771812080537,0.959731543624161,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,422,PALL,IGV,0.9194630872483222,0.8791946308724832,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,423,GSG,UNG,0.9865771812080537,0.959731543624161,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,424,BNO,HACK,1.0,0.9530201342281879,0.046979865771812124,0.75,0.25
