scenario,family,variant,daily_observations,signal_dates,available_tickers,inference_dropped_tickers,cagr_mean,cagr_median,cagr_p10,maxdd_mean,maxdd_p10,sharpe_mean,concentrated_100pct_rate,score_keys_identical,max_abs_score_delta,monthly_score_rank_correlation,unrestricted_top1_agreement,basket_top1_agreement,basket_top2_ordered_agreement,basket_top2_set_agreement,concentration_regime_agreement,decision_count,cagr_delta_vs_baseline_pp,maxdd_delta_vs_baseline_pp,sharpe_delta_vs_baseline,fraction_baskets_beating_baseline,elapsed_seconds
FEATURE_NOISE_2PCT,price_vintage,MULTI_45_35_20,2366,113,148,0,0.18904962671882555,0.18874050112492535,0.09459341844476558,-0.365912968496974,-0.4811466813516915,0.7716760626149975,0.08968141592920353,True,0.5202702702702702,0.9733643395354886,0.5575221238938053,0.6735221238938053,0.3884424778761062,0.5086548672566372,0.9089557522123893,56500,0.8901596638862364,4.01142758300963,0.04278732957262121,0.554,274.17358565330505
FEATURE_NOISE_2PCT,price_vintage,BASELINE_21,2366,113,148,0,0.1801480300799632,0.18537414926459883,0.06750893064748138,-0.4060272443270703,-0.5555409248651555,0.7288887330423763,0.07486725663716814,True,0.3405405405405405,0.9677377210564126,0.49557522123893805,0.67270796460177,0.3857522123893805,0.5084955752212389,0.9224955752212389,56500,0.0,0.0,0.0,0.0,274.17358565330505
FEATURE_NOISE_2PCT,price_vintage,CONSENSUS_MULTI,2366,113,148,0,0.2078600357668007,0.20937207558086668,0.12135651875984545,-0.34117002321684153,-0.4360337226710268,0.8458300820064975,0.10564601769911504,True,0.42094594594594603,0.9712891598991499,0.5929203539823009,0.6907433628318584,0.42123893805309737,0.5344955752212389,0.9013451327433628,56500,2.7712005686837515,6.485722111022879,0.11694134896412112,0.664,274.17358565330505
