scenario,family,variant,daily_observations,signal_dates,available_tickers,inference_dropped_tickers,cagr_mean,cagr_median,cagr_p10,maxdd_mean,maxdd_p10,sharpe_mean,concentrated_100pct_rate,score_keys_identical,max_abs_score_delta,monthly_score_rank_correlation,unrestricted_top1_agreement,basket_top1_agreement,basket_top2_ordered_agreement,basket_top2_set_agreement,concentration_regime_agreement,decision_count,cagr_delta_vs_baseline_pp,maxdd_delta_vs_baseline_pp,sharpe_delta_vs_baseline,fraction_baskets_beating_baseline,elapsed_seconds
FEATURE_NOISE_0_5PCT,price_vintage,CONSENSUS_MULTI,2366,113,148,0,0.20276648932750407,0.2021659191119196,0.12348670723555555,-0.34128775637114317,-0.4392869463105478,0.8371135288768576,0.10791150442477876,True,0.4398648648648648,0.9738435621169058,0.5663716814159292,0.6943716814159292,0.4227433628318584,0.5457522123893805,0.9056283185840708,56500,3.155855938972074,7.3274953998133885,0.1367858787959031,0.628,330.37185502052307
FEATURE_NOISE_0_5PCT,price_vintage,MULTI_45_35_20,2366,113,148,0,0.17481619021056674,0.17436723775722174,0.08179637232265871,-0.3919763094627147,-0.5081756306003914,0.7241681474106447,0.08630088495575221,True,0.4256756756756757,0.9730093233790372,0.5663716814159292,0.6895044247787611,0.40686725663716816,0.5205309734513275,0.9120530973451327,56500,0.3608260272783409,2.2586400906562334,0.02384049732969018,0.51,330.37185502052307
FEATURE_NOISE_0_5PCT,price_vintage,BASELINE_21,2366,113,148,0,0.17120792993778333,0.17333575243498833,0.05028748374169925,-0.41456271036927705,-0.5817150430680009,0.7003276500809545,0.07509734513274337,True,0.3405405405405405,0.9757656398599547,0.5132743362831859,0.7078230088495575,0.4295398230088496,0.556566371681416,0.9275398230088495,56500,0.0,0.0,0.0,0.0,330.37185502052307
