signal_date,cluster_id,target_top2_pred,target_spread_pred,target_excess_max_pred,target_explosive_pred,target_top2_pred_rank,target_spread_pred_rank,target_excess_max_pred_rank,target_explosive_pred_rank,opp_raw,opp_z
2017-05-31,2,0.041277259944270984,0.014755090074076478,0.05115886156903575,0.42079578248871186,0.375,0.375,0.5,0.375,0.41874999999999996,-0.5122824781949639
2017-05-31,3,0.03208288199853791,0.01290804219207571,0.03430516415081354,0.35041760330201294,0.25,0.25,0.25,0.25,0.25,-1.1136575612933994
2017-05-31,4,0.04543546628764498,0.018556289137364623,0.03435740693609057,0.5045864497060679,0.5,0.75,0.375,0.5,0.49374999999999997,-0.245004663484548
2017-05-31,5,0.08311933059243108,0.03226241004467193,0.11553004716965334,0.7494876567811051,1.0,0.875,1.0,1.0,0.98125,1.4923011321331552
2017-05-31,6,0.04796496910591079,0.015834038044717516,0.05120954926743605,0.5314413252247839,0.625,0.5,0.625,0.625,0.60625,0.15591205858107576
2017-05-31,7,0.057242990729037095,0.01686891827631965,0.07669883436363215,0.5931278713252105,0.75,0.625,0.75,0.75,0.73125,0.6013750830984356
2017-06-30,0,0.0284937888248699,0.010859500967498895,0.018844441078752654,0.19918595974886125,0.125,0.125,0.125,0.25,0.14375,-1.5580342089214796
2017-06-30,1,0.05930177833872574,0.03066663321982569,0.05618454950692385,0.6468365474205905,0.875,1.0,0.5,0.875,0.7624999999999998,0.7441357415744375
2017-06-30,2,0.0418496619859619,0.013460532582669667,0.049372170316756475,0.4374800430399909,0.375,0.375,0.375,0.375,0.375,-0.6976272577260356
2017-06-30,3,0.0298926811970555,0.011192596049382015,0.03788790782482995,0.18919331930635547,0.25,0.25,0.25,0.125,0.23124999999999998,-1.2324748219826631
2017-06-30,4,0.04740410562810579,0.02462740147961692,0.0659681520008265,0.5302096165451311,0.625,0.875,0.875,0.625,0.75,0.6976272577260356
2017-06-30,5,0.08084788520933436,0.02182127909616124,0.08273587218645108,0.7464698618022954,1.0,0.75,1.0,1.0,0.9625,1.4882714831488761
2017-06-30,6,0.053804239889410216,0.017920611123635105,0.06118893939185353,0.6013560958692056,0.75,0.5,0.75,0.75,0.7124999999999999,0.5581018061808282
2017-06-30,7,0.04696684029689267,0.02132651910549918,0.05932575622866312,0.5224761731783218,0.5,0.625,0.625,0.5,0.5625,0.0
2017-07-31,0,0.028287124195667836,0.00780770439068439,0.018546944397796174,0.18156934463781824,0.125,0.125,0.125,0.125,0.125,-1.6004442665953296
2017-07-31,1,0.04885290458601991,0.0283776712310627,0.0584252107125996,0.5587023369506768,0.75,0.875,0.625,0.75,0.7249999999999999,0.5944507275925505
2017-07-31,2,0.04205378230460699,0.019283466796381165,0.05905876002846788,0.5169974815041198,0.5,0.625,0.75,0.5,0.60625,0.1600444266595328
2017-07-31,3,0.03299722462389005,0.0179771838774287,0.03573462874392706,0.29186277900790353,0.25,0.5,0.375,0.25,0.33124999999999993,-0.8459491123432459
2017-07-31,4,0.05556181762952505,0.02910077330747432,0.06899296351275361,0.6322295142762924,0.875,1.0,0.875,0.875,0.8937499999999999,1.2117649447078922
2017-07-31,5,0.08285966981444967,0.022284123576517247,0.08464953763523766,0.7501898839221574,1.0,0.75,1.0,1.0,0.9625,1.463263329458587
2017-07-31,6,0.04433359424974499,0.014179689228948918,0.05718619175752137,0.5173582362158727,0.625,0.25,0.5,0.625,0.5249999999999999,-0.13718093713674287
2017-07-31,7,0.04100131364390127,0.015681482457245544,0.03377801599069291,0.49242931002146806,0.375,0.375,0.25,0.375,0.33124999999999993,-0.8459491123432459
2017-08-31,0,0.027370214977932038,0.008611449151183146,0.02175440324671922,0.1674617038310343,0.125,0.125,0.125,0.125,0.125,-1.6141076831801384
2017-08-31,1,0.05552053614395788,0.030242858354400094,0.054182174321678905,0.5943038930691611,0.75,1.0,0.75,0.75,0.7874999999999999,0.8301125227783563
2017-08-31,2,0.0401749488266241,0.014549801121264751,0.03722606867420322,0.4680578478096896,0.375,0.625,0.25,0.375,0.36875,-0.7148191168369183
2017-08-31,3,0.03429160814502511,0.013825263274184353,0.037503005775611095,0.32673823832505866,0.25,0.375,0.375,0.25,0.31249999999999994,-0.9223472475315079
2017-08-31,4,0.04995385786930209,0.019778869167784166,0.05083368889719136,0.5153441202564693,0.625,0.875,0.625,0.625,0.6625,0.36893889901260296
2017-08-31,5,0.0775994292862786,0.019304188493618736,0.05940775654360854,0.7680102542237862,1.0,0.75,1.0,1.0,0.9625,1.4757555960504123
2017-08-31,6,0.058858122783964906,0.01454048700365721,0.055860336613936835,0.6011260102208056,0.875,0.5,0.875,0.875,0.81875,0.9454059287197952
2017-08-31,7,0.043945745764161576,0.01034713575612322,0.04488179693067533,0.4868371747629702,0.5,0.25,0.5,0.5,0.46249999999999997,-0.3689388990126032
2017-09-29,0,0.02844552052858205,0.010249942921243833,0.01871554102039355,0.194808035805835,0.125,0.125,0.125,0.125,0.125,-1.6243966611130505
2017-09-29,1,0.053522098431902664,0.02658278985791147,0.04739039784012839,0.5722202811269866,0.875,1.0,0.625,0.875,0.8062499999999999,0.9050209969058421
2017-09-29,2,0.04050935582167789,0.016106118432965867,0.04724120983195558,0.4750019971184606,0.375,0.375,0.5,0.375,0.41874999999999996,-0.5337303315085739
2017-09-29,3,0.03476372531342512,0.017696442760831578,0.04613562082467794,0.39268633417275095,0.25,0.625,0.375,0.25,0.35,-0.7889926639691961
2017-09-29,4,0.047839718974198364,0.017877380130057755,0.05945164890157246,0.5077625039299306,0.625,0.75,0.75,0.625,0.6875,0.46411333174658587
2017-09-29,5,0.0787725907869591,0.02107519816866962,0.06780702069902031,0.7766097356005474,1.0,0.875,1.0,1.0,0.98125,1.5547796613510625
2017-09-29,6,0.04929238466607126,0.016562163057020213,0.060306515827726434,0.5344669035673816,0.75,0.5,0.875,0.75,0.7562499999999999,0.7193756642072076
2017-09-29,7,0.04264333838505016,0.010284696270320462,0.0413283659296951,0.4942095314649874,0.5,0.25,0.25,0.5,0.375,-0.6961699976198787
2017-10-31,0,0.02707907696747739,0.008736517758348057,0.020525810238608805,0.16721976318638587,0.125,0.125,0.125,0.125,0.125,-1.575023379421139
2017-10-31,1,0.04563281697507397,0.0227148789502139,0.05317967461991105,0.5029298944924583,0.625,0.875,0.625,0.625,0.6625,0.36000534386768884
2017-10-31,2,0.03925353847803003,0.012286947757408781,0.029762937425913485,0.45816369568537907,0.375,0.375,0.25,0.375,0.33124999999999993,-0.8325123576940309
2017-10-31,3,0.04739676716558388,0.02107042352826026,0.0585244005621165,0.49573684330398815,0.75,0.75,0.75,0.5,0.7124999999999999,0.540008015801533
2017-10-31,4,0.04451466830413027,0.018010621022401835,0.04142130693686159,0.525050729107166,0.5,0.5,0.5,0.75,0.5375,-0.09000133596692231
2017-10-31,5,0.08369333840104573,0.024610540462223603,0.07446537490195773,0.7903302460525287,1.0,1.0,1.0,1.0,1.0,1.575023379421139
2017-10-31,6,0.06363416194516339,0.020847456161892475,0.06387310710913348,0.6554188218525479,0.875,0.625,0.875,0.875,0.8374999999999999,0.9900146956361442
2017-10-31,7,0.03302547517320174,0.010083732335770179,0.03183470599071761,0.2677993081794757,0.25,0.25,0.375,0.25,0.29374999999999996,-0.9675143616444141
2017-11-30,0,0.028049502243937555,0.008872917850460977,0.019593127570773514,0.19470197323140714,0.125,0.125,0.125,0.125,0.125,-1.621234974624857
2017-11-30,1,0.06264646483724287,0.0244963197907154,0.06613274816555911,0.6796039052003267,0.875,1.0,0.75,0.875,0.8499999999999999,1.0653829833249056
2017-11-30,2,0.04079244911313334,0.01719191248529832,0.04578838973520117,0.5075368855755691,0.375,0.75,0.5,0.625,0.5125,-0.18528399709998383
2017-11-30,3,0.030349897556349058,0.011190171905672773,0.03392101704038758,0.20204166113934402,0.25,0.25,0.25,0.25,0.25,-1.158024981874898
2017-11-30,4,0.04169014589981799,0.01708900104799889,0.03906503010572253,0.46974991008035166,0.5,0.625,0.375,0.375,0.45624999999999993,-0.39372849383746555
2017-11-30,5,0.08136123454756312,0.024392010281669717,0.07054554498754934,0.7603966220338045,1.0,0.875,0.875,1.0,0.9374999999999999,1.389629978249877
2017-11-30,6,0.056085785964313635,0.01508809375410032,0.072583202351106,0.5525247950865829,0.75,0.5,1.0,0.75,0.8,0.8800989862249227
2017-11-30,7,0.04338673995733248,0.014500979032361522,0.0460843556198221,0.4701708563141303,0.625,0.375,0.625,0.5,0.56875,0.02316049963749788
2017-12-29,0,0.028570077815932175,0.008425273765481092,0.016958349492374597,0.1893645831923185,0.125,0.125,0.125,0.125,0.125,-1.6539407148762755
2017-12-29,1,0.06504451437994112,0.030219321007747296,0.059360492244241475,0.6990998429528482,0.875,1.0,0.875,0.875,0.8937499999999999,1.2522693984063227
2017-12-29,2,0.04064295683746868,0.014411186306181444,0.04600097342666001,0.48424329594152093,0.5,0.625,0.75,0.5,0.60625,0.1653940714876274
2017-12-29,3,0.0324272581385597,0.013584441854435546,0.04367756729440906,0.2282704536599104,0.25,0.5,0.375,0.25,0.33124999999999993,-0.874225806434603
2017-12-29,4,0.04269097725658392,0.01944792111817433,0.039126035903558794,0.5053073350954319,0.625,0.75,0.25,0.625,0.5125,-0.18902179598586022
2017-12-29,5,0.08714191789242104,0.029415511766351904,0.08565577077734733,0.7896295978031234,1.0,0.875,1.0,1.0,0.98125,1.583057541381578
2017-12-29,6,0.050349625468722424,0.012411554231575195,0.045630482896276824,0.5276946397423945,0.75,0.25,0.625,0.75,0.6312499999999999,0.2599049694805571
2017-12-29,7,0.03929681875408734,0.012811608962204405,0.044335263859380254,0.4408167973705931,0.375,0.375,0.5,0.375,0.41874999999999996,-0.5434376634593479
2018-01-31,0,0.029546018180729768,0.007949775456270264,0.021384444956842857,0.19424103395508602,0.125,0.125,0.125,0.125,0.125,-1.557575945841899
2018-01-31,1,0.07293835766038942,0.02924235830461145,0.07720708893637908,0.7357565674346498,0.875,0.875,0.875,0.875,0.8749999999999999,1.1125542470299274
2018-01-31,2,0.042541922660250545,0.015773405255033193,0.040630553213840855,0.47701959134168553,0.5,0.375,0.375,0.5,0.43749999999999994,-0.44502169881197134
2018-01-31,3,0.03617187556408428,0.016587167930465527,0.03739032668350005,0.38367410920080786,0.375,0.5,0.25,0.25,0.33124999999999993,-0.8232901428021469
2018-01-31,4,0.053663673571999,0.022027889676606446,0.05335746705903154,0.5817299652517592,0.75,0.75,0.75,0.75,0.75,0.6675325482179567
2018-01-31,5,0.08695986144217083,0.03392143892767149,0.09713861274842481,0.8196476893626674,1.0,1.0,1.0,1.0,1.0,1.557575945841899
2018-01-31,6,0.0462372084873645,0.018433331874046194,0.048440982014935935,0.5147280856141504,0.625,0.625,0.625,0.625,0.625,0.2225108494059856
2018-01-31,7,0.035693089298095844,0.011466240580362266,0.04755859302457974,0.38681243716159136,0.25,0.25,0.5,0.375,0.35624999999999996,-0.7342858030397525
2018-02-28,0,0.03065152008197907,0.0056255937907311,0.030829784086516623,0.28799385971183467,0.25,0.125,0.375,0.125,0.25625,-1.1000131718278008
2018-02-28,1,0.06115780231866863,0.027534433778912796,0.06498644812048082,0.6955469414065589,0.875,0.875,0.875,0.875,0.8749999999999999,1.1224624202324494
2018-02-28,2,0.041568790528690516,0.01471760284647487,0.030820674370998655,0.45408876698441686,0.375,0.625,0.25,0.375,0.36875,-0.6959267005441188
2018-02-28,3,0.030557814123357025,0.010818116932159835,0.02979563089681344,0.3022974529290257,0.125,0.25,0.125,0.25,0.16249999999999998,-1.4367518978975358
2018-02-28,4,0.05100929351614085,0.024666597463062,0.05994451547281855,0.5555640175957755,0.75,0.75,0.75,0.75,0.75,0.6734774521394699
2018-02-28,5,0.07998492244564748,0.030034953887748916,0.09352408756303346,0.8092174794978331,1.0,1.0,1.0,1.0,1.0,1.5714473883254296
2018-02-28,6,0.050098815978642575,0.012791847607255602,0.0537664092782791,0.5440014835627882,0.625,0.375,0.625,0.625,0.5875,0.08979699361859607
2018-02-28,7,0.04752725933079657,0.013470466216656693,0.04703565429019888,0.5117561518232417,0.5,0.5,0.5,0.5,0.5,-0.22449248404648997
2018-03-29,0,0.029713842049837725,0.006308280523832317,0.01869217566555191,0.1902260102644321,0.125,0.125,0.125,0.125,0.125,-1.5414426947719584
2018-03-29,1,0.06655603081722147,0.029202490569006055,0.06556520503034602,0.6977491584208015,0.875,1.0,0.875,0.875,0.8937499999999999,1.1670923260416255
2018-03-29,2,0.036820566572122404,0.013462807524950701,0.03598109420829729,0.3081564473483017,0.25,0.375,0.375,0.25,0.31249999999999994,-0.8808243970125479
2018-03-29,3,0.0437844976091462,0.013765493517157532,0.03865108661153764,0.4812144757334453,0.5,0.5,0.5,0.5,0.5,-0.22020609925313692
2018-03-29,4,0.0512285377538833,0.020999758179824322,0.05363133070382689,0.5562910200474313,0.75,0.75,0.75,0.75,0.75,0.6606182977594107
2018-03-29,5,0.07428270987901954,0.028581264214883235,0.08625929884615137,0.7461521569701819,1.0,0.875,1.0,1.0,0.98125,1.4753808649960172
2018-03-29,6,0.04697403440356212,0.015089459272636732,0.04435406719687564,0.5286429292771818,0.625,0.625,0.625,0.625,0.625,0.22020609925313692
2018-03-29,7,0.04054129777550447,0.009004847185437233,0.030035107638656636,0.38630007131170535,0.375,0.25,0.25,0.375,0.3125,-0.8808243970125477
2018-04-30,0,0.027813618624397532,0.005400593168110427,0.018843188332175714,0.17548501566156613,0.125,0.125,0.125,0.125,0.125,-1.5699645640512647
2018-04-30,1,0.05856287493335954,0.027993093561351674,0.059931056674027254,0.6279739840820583,0.75,1.0,0.75,0.75,0.7874999999999999,0.8074103472263643
2018-04-30,2,0.04156628265622644,0.013848986311051296,0.03882578438665331,0.47244891684974877,0.5,0.375,0.375,0.5,0.43749999999999994,-0.4485613040146473
2018-04-30,3,0.033901407670922694,0.014321603936483112,0.03278563668575616,0.3359187507238069,0.25,0.5,0.25,0.25,0.2875,-0.9868348688322236
2018-04-30,4,0.048947474544853646,0.01981070985601711,0.04808612565377196,0.5348131567938641,0.625,0.625,0.625,0.625,0.625,0.22428065200732353
2018-04-30,5,0.07744256663947124,0.022771006739994097,0.07179927896815401,0.7633363331038342,1.0,0.75,1.0,1.0,0.9625,1.4353961728468707
2018-04-30,6,0.06624944237311528,0.023242367971438922,0.06642300671047532,0.6372548974097052,0.875,0.875,0.875,0.875,0.8749999999999999,1.1214032600366173
2018-04-30,7,0.038223348366613834,0.013060099838555819,0.03980722437362977,0.44618501886253986,0.375,0.25,0.5,0.375,0.4,-0.5831296952190411
2018-05-31,0,0.028007819794723682,0.009056004892630797,0.020164532519932638,0.16798151192783142,0.125,0.125,0.125,0.125,0.125,-1.5414426947719584
2018-05-31,1,0.06320447923764776,0.02627297622393011,0.06662034784669908,0.6641779474074083,0.875,0.875,0.875,0.875,0.8749999999999999,1.1010304962656843
2018-05-31,2,0.04977147186027301,0.016503829811578354,0.05101303845757016,0.5471468183991978,0.625,0.5,0.5,0.625,0.5625,0.0
2018-05-31,3,0.03102571522801977,0.014485589060989047,0.037882558414282584,0.2855395798670265,0.25,0.375,0.25,0.25,0.26875,-1.0349686664897435
2018-05-31,4,0.04657396283007448,0.01742859434895957,0.05349913869676973,0.5037461232210196,0.5,0.625,0.625,0.5,0.5625,0.0
2018-05-31,5,0.08903150110149,0.027368718682167503,0.09270949060063663,0.8054563157306114,1.0,1.0,1.0,1.0,1.0,1.5414426947719584
2018-05-31,6,0.0609252493870779,0.022782976666304973,0.06321535882164499,0.6017286138903828,0.75,0.75,0.75,0.75,0.75,0.6606182977594107
2018-05-31,7,0.03776021497887438,0.01141751117373804,0.04642464112354836,0.445831874802758,0.375,0.25,0.375,0.375,0.35624999999999996,-0.726680127535352
2018-06-29,0,0.027883380310905554,0.007504050739604855,0.021517720231435195,0.16438659435339595,0.125,0.125,0.125,0.125,0.125,-1.544347278908059
2018-06-29,1,0.07642762106421039,0.028410275449486273,0.08678550019868495,0.7432753563557775,0.875,0.875,1.0,0.875,0.91875,1.2575399271108478
2018-06-29,2,0.041215729233190765,0.009920698352355883,0.02932639966097925,0.44885322111664666,0.375,0.375,0.25,0.375,0.33124999999999993,-0.8162978474228314
2018-06-29,3,0.029940712315271078,0.009127900524308103,0.03216769804564432,0.2639669200969629,0.25,0.25,0.375,0.25,0.29374999999999996,-0.9486704713292364
2018-06-29,4,0.050075522217902624,0.017336988447044885,0.051222935069849894,0.5435479448390477,0.625,0.625,0.625,0.625,0.625,0.22062103984400844
2018-06-29,5,0.08786075378485388,0.029029653480737452,0.08412683838366122,0.8149078516517818,1.0,1.0,0.875,1.0,0.9562499999999999,1.389912551017253
2018-06-29,6,0.05583411210604918,0.020978031318619157,0.06956092010955289,0.5572071705498501,0.75,0.75,0.75,0.75,0.75,0.6618631195320253
2018-06-29,7,0.04340338734652575,0.01499993590960557,0.04253461475159172,0.4869298835779294,0.5,0.5,0.5,0.5,0.5,-0.22062103984400844
2018-07-31,0,0.029746574449005147,0.007742271925199582,0.026468750031537078,0.19663323321841136,0.125,0.125,0.125,0.125,0.125,-1.552014869001641
2018-07-31,1,0.0749021024971161,0.03455725999520109,0.08238721606382078,0.7329214299642279,0.875,1.0,1.0,0.875,0.9374999999999999,1.3302984591442635
2018-07-31,2,0.04403570707321906,0.013930662909000961,0.03935273073052528,0.46420174310497314,0.375,0.375,0.375,0.375,0.375,-0.6651492295721319
2018-07-31,3,0.03248774877234662,0.011777941515371438,0.03254386529592999,0.20479438359757296,0.25,0.25,0.25,0.25,0.25,-1.1085820492868865
2018-07-31,4,0.04561229092538095,0.01624522262961234,0.03973732681210228,0.5017942077849525,0.5,0.625,0.5,0.5,0.5187499999999999,-0.15520148690016433
2018-07-31,5,0.07898727971294921,0.023287298104615543,0.07771628455180327,0.7647539233752145,1.0,0.875,0.875,1.0,0.9374999999999999,1.3302984591442635
2018-07-31,6,0.047576315949610336,0.020612294574006956,0.056381719542664244,0.542985124990933,0.625,0.75,0.75,0.75,0.70625,0.509947742671968
2018-07-31,7,0.048757520921179034,0.014648716562826871,0.050393980551054623,0.5127771193456139,0.75,0.5,0.625,0.625,0.6499999999999999,0.3104029738003279
2018-08-31,0,0.0276470421359833,0.007748573599643654,0.019872254247747148,0.16756976888821523,0.125,0.125,0.125,0.25,0.14375,-1.4753808649960174
2018-08-31,1,0.09145049759795953,0.04782498444573822,0.13657745612418634,0.8231753500265039,1.0,1.0,1.0,1.0,1.0,1.5414426947719584
2018-08-31,2,0.04434541126479694,0.01107125462616999,0.032551308252495165,0.4898029725958772,0.5,0.375,0.375,0.5,0.43749999999999994,-0.44041219850627406
2018-08-31,3,0.028459220071372582,0.008864247443721388,0.031078022743461282,0.16566814927150292,0.25,0.25,0.25,0.125,0.23124999999999998,-1.167092326041626
2018-08-31,4,0.05762524829366365,0.01787941487966695,0.06248553910023381,0.5655711489881552,0.75,0.75,0.75,0.75,0.75,0.6606182977594107
2018-08-31,5,0.06902108575273684,0.02534420199726552,0.07258249438353136,0.7122538526563741,0.875,0.875,0.875,0.875,0.8749999999999999,1.1010304962656843
2018-08-31,6,0.045503864199433884,0.01677922858022992,0.05420185987027478,0.5322177101023639,0.625,0.625,0.625,0.625,0.625,0.22020609925313692
2018-08-31,7,0.037807131310467645,0.013353092717853687,0.04295701866741921,0.46594360319467265,0.375,0.5,0.5,0.375,0.4375,-0.44041219850627383
2018-09-28,0,0.028776160860329844,0.008215016613769319,0.02389826169185076,0.24871871124754422,0.125,0.125,0.125,0.125,0.125,-1.5789250535035995
2018-09-28,1,0.08390626753438306,0.03773999528879503,0.10085957389878844,0.7759529572158411,1.0,1.0,1.0,1.0,1.0,1.5789250535035995
2018-09-28,2,0.04047629155669395,0.012116594931387814,0.03208283569509499,0.36590815101822455,0.25,0.375,0.25,0.25,0.26875,-1.0601353930667026
2018-09-28,3,0.04082134478519571,0.01903657669728775,0.04927647213358854,0.4623118465543202,0.375,0.75,0.375,0.375,0.4312499999999999,-0.47367751605108016
2018-09-28,4,0.0559141961952826,0.01756628163797225,0.06310772363699485,0.5912995170596635,0.75,0.625,0.75,0.75,0.73125,0.6090139492085311
2018-09-28,5,0.06730542100582136,0.028947168136627944,0.06534466193249969,0.6869585796543682,0.875,0.875,0.875,0.875,0.8749999999999999,1.1278036096454278
2018-09-28,6,0.04277932580942102,0.01717272669681861,0.05727437900724502,0.48074687578714115,0.5,0.5,0.625,0.5,0.54375,-0.06766821657872586
2018-09-28,7,0.04749413387493043,0.012078882724769568,0.05587820255163997,0.5165192998062852,0.625,0.25,0.5,0.625,0.5249999999999999,-0.13533643315745172
2018-10-31,0,0.029550679262768782,0.006273709452387553,0.023695324799847955,0.21001563060878972,0.125,0.125,0.125,0.125,0.125,-1.5715463927286355
2018-10-31,1,0.08416177680995184,0.04369903663187541,0.10808577989915573,0.7662655486472847,1.0,1.0,1.0,1.0,1.0,1.5715463927286355
2018-10-31,2,0.038896987498934554,0.0139010183603364,0.037195435347891534,0.31320765594174027,0.375,0.375,0.25,0.25,0.31249999999999994,-0.8980265101306492
2018-10-31,3,0.03727099561694232,0.012360585904356711,0.04759920243475749,0.4580047462789205,0.25,0.25,0.375,0.375,0.3125,-0.8980265101306489
2018-10-31,4,0.05136333166627994,0.020569673580222884,0.05314218319836975,0.5486262658529873,0.75,0.75,0.5,0.75,0.6624999999999999,0.3592106040522591
2018-10-31,5,0.06465421998593811,0.0223479506557798,0.06934030323778403,0.6781682936303504,0.875,0.875,0.875,0.875,0.8749999999999999,1.1225331376633108
2018-10-31,6,0.04906787067839975,0.019614261033034916,0.05661944103005293,0.5215738871290792,0.625,0.625,0.625,0.625,0.625,0.22450662753266223
2018-10-31,7,0.04814291189107663,0.018396135622735663,0.06289166746314002,0.5140624583228833,0.5,0.5,0.75,0.5,0.5874999999999999,0.08980265101306457
2018-11-30,0,0.02899482437149593,0.007081560801438552,0.031131680775980785,0.2363274606140358,0.125,0.125,0.125,0.125,0.125,-1.585492779577484
2018-11-30,1,0.1187237175465391,0.05000821154751903,0.11871353859730605,0.776423415857125,1.0,1.0,1.0,1.0,1.0,1.585492779577484
2018-11-30,2,0.04109758468623157,0.01217109534984314,0.03782981029581241,0.4683407235143867,0.5,0.375,0.25,0.5,0.39375,-0.6115472149798867
2018-11-30,3,0.051620273233534505,0.019098971220346664,0.05790327823997194,0.5448486023923733,0.75,0.5,0.75,0.75,0.7124999999999999,0.5435975244265656
